date,sma_9,sma_22,sma_55,sma_200,MACD_12_26_9,MACD_20_80_2,MACD_40_80_2,MACD_1_68_2,MACD_21_81_2,rsi_7,rsi_14,rsi_21,rsi_44,cci_44,adx_44,wma_22,wma_220,vwap,ema_9,ema_22,ema_55,ema_200,trix_10,trix_40,etiqueta
2020-01-22 16:00:00,571.3691111111108,572.3582772727258,569.4066290909101,562.4735509999998,-0.9738522979342861,1.8328965732015376,1.5768054382194805,-0.14149005178558127,1.9068116782959805,47.99885203098178,48.15302747954865,48.92840144237662,50.4138933723909,-5.467848790650399,12.784748565968007,571.5523628458498,565.7933648128343,721.754543026575,569.17212308951,570.9782269642117,570.0985343562456,568.111999690954,-0.02671521233523766,0.017026533991404413,1
2020-01-22 15:55:00,570.6071888888886,572.1646818181803,569.4590654545465,562.5342174999998,-0.8509878417263508,1.769618998387955,1.5378875156285403,1.0608429931937735,1.8410282697232105,50.22732177941832,49.64650483378568,50.09853306004946,51.135381881668046,-2.7735544713540614,12.575436119831362,571.4050343873517,565.8686095022624,721.5485216611573,569.470498471608,570.9509028803672,570.1187295578083,568.1373927288549,-0.036623252229917025,0.01675235736966485,1
2020-01-22 15:50:00,569.7901111111108,571.9185272727258,569.4718109090918,562.5959749999997,-0.8505272239938222,1.6163220461312449,1.4680718969700592,-0.2540727457393359,1.6906305054242239,47.72243075709638,48.056951153490616,48.84211651937593,50.33266991864563,-36.33573270819422,12.300139488546082,571.1595403162055,565.9314250843274,721.3606274142429,569.4446987772865,570.8109548038135,570.0909713593151,568.149373895732,-0.042449907073305315,0.016437243395439616,1
2020-01-22 15:45:00,568.6691333333331,571.6206727272712,569.4241200000009,562.6450144999998,-1.0694435237875268,1.274758252173683,1.332390412876407,-3.033811216877325,1.3625623541493042,42.468984986200695,44.72690537294369,46.20727791994056,48.63792357592747,-78.0295047699725,12.065420902965007,570.6858596837944,565.9678808350474,721.262689217573,568.8499990218291,570.4335848208732,569.9616938107681,568.1326756480132,-0.0482931359432448,0.016028492844522013,1
2020-01-22 15:40:00,566.7937444444442,571.3365818181803,569.4060581818192,562.6825144999998,-1.3349643452921782,0.8764453258131653,1.1728420195779563,-4.238489152619991,0.9800217269561244,40.127599905544486,43.238093687071284,45.02708560118621,47.873341116410316,-89.18438778658255,11.8407938149424,570.1223229249011,565.992062381736,721.1342301800763,568.1079992174633,569.973273097319,569.7894904603835,568.1028977808688,-0.05474959298951143,0.01551295409678577,1
2020-01-22 15:35:00,566.0918888888887,571.297945454544,569.3986036363646,562.7428749999998,-1.40174032401751,0.6343680278882857,1.0614719600083617,-2.581431496022219,0.7436663553280596,44.29353313437479,45.54324622326549,46.71920218617707,48.84939478140352,-66.27700332558545,11.584663657936954,569.7208810276679,566.0304216289593,720.9591697786059,567.8303993739706,569.6903797845087,569.6798658010841,568.0891376039448,-0.0589971363005648,0.014939631903310158,1
2020-01-22 15:30:00,566.3434555555555,571.0953318181803,569.4462709090918,562.8081434999998,-1.35170622958276,0.4956499230694362,0.9829555368303318,-1.4551929019346517,0.6044162111893456,47.17245056430096,47.120086892528604,47.871205552013606,49.51199716867268,-100.77242522573185,11.511015547935916,569.4169553359684,566.0783402673796,720.7611344115537,567.8248794991765,569.5262424119427,569.6128277367598,568.0862884735573,-0.0601746463630648,0.014340975802351608,1
2020-01-22 15:25:00,566.509022222222,570.622195454544,569.3908345454555,562.8395534999997,-1.8006070817540376,-0.07320044437642537,0.7568835940544432,-7.541862672893103,0.05971892988861782,35.09105821361221,39.903733397192404,42.287716929980526,45.96247080766665,-177.26349236302593,11.480275267515655,568.5817960474309,566.0689129864254,720.5429971844633,566.5581035993412,568.8275256804694,569.3227624604469,568.0206637126263,-0.0658473920075453,0.013594019021279102,1
2020-01-22 15:20:00,566.6240333333332,570.1836272727259,569.3575436363645,562.8754674999997,-2.0468489792472155,-0.49987628197709455,0.5718877524197978,-6.2893217258526875,-0.3526860178944844,38.14533083582026,41.522479381212115,43.45333551330679,46.62269473026917,-132.9174607059811,11.336055638345801,567.8803703557313,566.06911075689,720.3208093324549,565.7576428794729,568.2821582299938,569.0810852297167,567.9662869592668,-0.07198485570606428,0.01274484944164822,1
2020-01-22 15:15:00,566.1764888888888,569.852845454544,569.4119145454555,562.9269879999997,-1.9893923578614476,-0.6744118064395934,0.4681371534778691,-3.343223994668506,-0.5283407697688745,45.91941484997343,45.71062619370604,46.48036971961555,48.347959384124685,-79.4020510884371,11.133409464552955,567.4645853754942,566.0949872686136,720.2052038046357,565.6865343035784,568.0317183839073,568.949692900084,567.9407726611646,-0.07442048405260637,0.01187030840217318,1
